,dt,open,close,high,low,vol,ts,close_nxt30min,close_diff_nxt30min,close_diffrate_nxt30min,label1,k,d,j,duanxian,pianliEMA,pianli,atr,obv,m5,m10,predict_score
13219,2024-02-21 04:20:00,55.575,55.505,55.575,55.505,92408,1708460400,55.555,0.04999999999999716,0.0009008197459687804,False,85.22278445630731,84.08236103957928,87.50363128976338,41.2004049704836,0.005815232724046146,0.004509985680015015,0.07071428571428585,-9637782,-9648028.781990083,-9676231.44810285,0.6240719
13220,2024-02-21 04:21:00,55.511,55.545,55.565,55.511,93160,1708460460,55.597,0.0519999999999996,0.000936177873796014,False,84.8856181096334,84.13591151091622,86.38503130706775,34.09941757557499,0.0052795955173192575,0.00420832110386548,0.06999999999999977,-9544622,-9613559.854660057,-9671070.293275287,0.5954775
13224,2024-02-21 04:25:00,55.475,55.48,55.485,55.465,109808,1708460700,55.615,0.13500000000000512,0.0024333093006489747,False,80.89089929982774,83.80391600261365,75.06486589425592,4.214514964798724,0.0025751752780107918,0.0009040725476343799,0.06700000000000017,-9586678,-9588980.786105692,-9653844.742067482,0.57409
13225,2024-02-21 04:26:00,55.505,55.54,55.54,55.475,88384,1708460760,55.552,0.012000000000000455,0.00021606049693915114,False,80.31298749465402,83.57118743541633,73.79658761312942,12.984831842904086,0.0022267336439511527,0.0015298503758318736,0.06628571428571409,-9498294,-9558751.857403796,-9647744.712966798,0.57409
13226,2024-02-21 04:27:00,55.508,55.595,55.601,55.508,98040,1708460820,55.62,0.02499999999999858,0.00044968072668402875,False,80.54018367718096,83.36912051820065,74.88230999514161,31.664987368588967,0.0024099034567506977,0.002776243082349787,0.0692142857142853,-9400254,-9505919.238269199,-9638039.194811238,0.5005621
13588,2024-02-22 03:59:00,53.935,53.939,53.959,53.915,110148,1708545540,54.025,0.08599999999999852,0.001594393666920012,False,20.56305842943548,21.907291647542408,17.87459199322162,91.13278873649129,0.000327605980826528,0.002673576516190462,0.055999999999999925,-10258370,-10361157.49754574,-10007585.103328483,0.5206971
13592,2024-02-22 04:03:00,53.935,53.885,53.951,53.885,120100,1708545780,54.265,0.38000000000000256,0.007052055302960055,True,23.145376298264825,21.966415886313143,25.503297122168192,52.74294359583001,0.0013110435852037785,0.0015282431360265573,0.06550000000000011,-10615306,-10535917.75260163,-10090898.7339624,0.52532876
13593,2024-02-22 04:04:00,53.899,53.856,53.915,53.856,93300,1708545840,54.295,0.43900000000000006,0.008151366607248961,True,23.67072728008994,22.080036645898264,26.85210854847329,39.93431782096823,0.0011208214388568648,0.0007403771461630375,0.06464285714285671,-10708606,-10593480.50173442,-10115122.548316816,0.578834
13594,2024-02-22 04:05:00,53.885,53.82,53.885,53.803,123772,1708545900,54.345,0.5249999999999986,0.009754738015607554,True,23.853362555434394,22.198258373200673,27.163570919901844,24.577435983796917,0.0006234017632672243,-0.0003714375879120573,0.06478571428571403,-10832378,-10673113.001156282,-10143250.213088704,0.578834
13617,2024-02-22 04:28:00,53.97,53.948,54.003,53.948,148732,1708547280,55.045,1.0970000000000013,0.020334396085119028,True,52.51934946716964,34.955097296142725,87.64785380922348,73.79806178952846,0.0029254210958714003,0.0046790041862474485,0.0732142857142846,-10847866,-10743263.569835505,-10553215.088412032,0.52532876
13618,2024-02-22 04:29:00,53.955,54.025,54.025,53.955,152256,1708547340,55.145,1.1200000000000045,0.020731142989356865,True,55.68472616935833,36.3370725543571,94.38003339936078,84.80792710046352,0.003971750600771219,0.006064409610570857,0.07378571428571336,-10695610,-10727379.046557004,-10558799.202591952,0.52532876
13619,2024-02-22 04:30:00,54.05,54.055,54.072,54.016,134748,1708547400,55.165,1.1099999999999994,0.020534640643788724,True,58.391625065200195,37.80737605507998,99.56012308544062,91.90516182458056,0.005086726959810885,0.0073166796778902175,0.07349999999999975,-10560862,-10671873.364371337,-10558880.096607953,0.52532876
13624,2024-02-22 04:35:00,54.305,54.345,54.345,54.305,144360,1708547700,,,,False,69.89342569294963,45.94529428541409,117.78968850802073,115.2917924809338,0.012952572473645485,0.01658534745926496,0.07057142857142752,-9467334,-9836780.303127091,-10434144.375092616,0.5969823
13667,2024-02-22 22:48:00,58.825,58.993,58.993,58.825,562056,1708613280,59.015,0.021999999999998465,0.00037292560134250614,False,,,,87.95244022579048,0.009044183761602346,0.013992775851131749,0.11721428571428508,-4955046,-5598399.564901356,-7781481.3282038355,0.50371873
13668,2024-02-22 22:49:00,58.987,59.025,59.045,58.987,634344,1708613340,58.905,-0.11999999999999744,-0.002033036848792841,False,,,,95.61111995256694,0.011444586958194614,0.01624539335137915,0.11564285714285662,-4320702,-5172500.376600904,-7645764.491803685,0.50371873
16887,2024-03-06 00:28:00,59.005,59.005,59.041,59.005,113492,1709656080,58.725,-0.28000000000000114,-0.0047453605626642,False,57.88578250706966,34.42315259329931,104.81104233461036,51.95715437868844,0.005690418614740316,0.004539612819622091,0.07742857142857064,-9522526,-9353825.732413158,-9551218.655677017,0.5551777
16888,2024-03-06 00:29:00,59.015,59.105,59.105,59.015,97260,1709656140,58.8,-0.3049999999999997,-0.005160307926571351,False,59.938680025466255,36.12418775544377,107.56766456551122,52.37848232200541,0.005566796448001998,0.0053195521145253605,0.07842857142856983,-9425266,-9377639.154942106,-9546279.335846547,0.52532876
16889,2024-03-06 00:30:00,59.115,59.055,59.115,59.055,145928,1709656200,58.904,-0.15099999999999625,-0.0025569384472101642,False,61.22578689169305,37.79762769786039,108.08210527935836,51.003963381454184,0.005359140185458909,0.004943827660372729,0.0769999999999987,-9571194,-9442157.436628072,-9547256.381499624,0.52532876
16891,2024-03-06 00:32:00,59.105,59.075,59.105,59.075,100472,1709656320,58.95,-0.125,-0.0021159542953872196,False,64.15207331076799,41.1105704896851,110.23507895293375,59.05794249129403,0.005127143092479485,0.004866127327551308,0.06699999999999814,-9506130,-9455370.638501367,-9540308.464429297,0.52532876
16894,2024-03-06 00:35:00,58.921,58.98,58.981,58.921,99904,1709656500,58.971,-0.009000000000000341,-0.0001525940996948176,False,63.76706820814317,45.36441287268878,100.57237887905195,15.037058344879867,0.0025886894781471147,0.0008885621422397701,0.0712857142857136,-9743638,-9670617.152148554,-9564671.038858674,0.578834
16895,2024-03-06 00:36:00,58.99,58.927,58.99,58.925,141828,1709656560,58.975,0.04800000000000182,0.0008145671763368544,False,63.071485883155844,46.544884406719916,96.1246888360277,1.2936359589899098,0.0016441412781080956,-0.00024495512196994276,0.0644999999999999,-9885466,-9742233.434765704,-9577251.233413236,0.578834
16922,2024-03-06 01:03:00,58.955,58.93,58.955,58.905,116968,1709658180,59.185,0.25500000000000256,0.004327167826234559,True,38.11089535514143,40.308975858888466,33.714734347647365,83.63131244023441,0.0011900157301940007,0.00388676905685674,0.06971428571428515,-9800538,-9799178.458679779,-9824617.971866868,0.52532876
16923,2024-03-06 01:04:00,58.905,58.93,58.93,58.895,106840,1709658240,59.125,0.19500000000000028,0.0033090106906499286,True,39.48829765310277,40.25426397850275,37.95636500230282,83.43960246261356,0.0022316385430458685,0.004314884168749604,0.06471428571428513,-9907378,-9835244.972453186,-9827863.463166207,0.52532876
16925,2024-03-06 01:06:00,58.955,58.975,58.975,58.925,149160,1709658360,59.105,0.12999999999999545,0.002204323866044857,False,42.9476227197243,40.49599002094045,47.850888117292,92.17813517017666,0.003995925450692314,0.005596073172735812,0.0615714285714282,-9585814,-9729818.876645861,-9814871.455233397,0.52532876
16926,2024-03-06 01:07:00,58.92,58.99,58.991,58.92,122552,1709658420,59.032,0.041999999999994486,0.0007119850822172314,False,44.70433091267839,40.77654608038964,52.559900577255874,99.4225283859916,0.004667321816737851,0.006010114548828926,0.06514285714285707,-9463262,-9640966.584430575,-9801082.849145813,0.52532876
16927,2024-03-06 01:08:00,59.005,58.96,59.005,58.925,151544,1709658480,59.025,0.06499999999999773,0.0011024423337855787,False,45.993048033119734,41.12431287723832,55.730518344882555,93.58865012010672,0.00501008098822375,0.0056955993311955475,0.06578571428571475,-9614806,-9632246.389620384,-9793777.874669507,0.52532876
16928,2024-03-06 01:09:00,58.955,58.985,58.985,58.955,141452,1709658540,59.025,0.03999999999999915,0.0006781385097906103,False,47.504309619644175,41.549645993398705,59.413636872135115,92.32434815952305,0.005259637939824367,0.005758751843025599,0.06650000000000082,-9473354,-9579282.259746924,-9781212.232525606,0.52532876
16937,2024-03-06 01:18:00,58.985,58.955,58.985,58.955,111976,1709659080,59.155,0.20000000000000284,0.003392417945890982,True,63.51932779260945,49.244365976329746,92.06925142516886,37.29330721979326,0.004964472679504066,0.0037056701137792012,0.058642857142857,-9403802,-9346356.750647282,-9637080.902726814,0.50077814
16939,2024-03-06 01:20:00,58.97,58.965,58.99,58.965,81632,1709659200,59.055,0.0899999999999963,0.001526329178326063,False,65.16515280609823,51.24694069222116,93.00157703385239,9.828454563416727,0.003687379503451366,0.002455487156154085,0.05707142857142803,-9397074,-9356392.555843238,-9615550.215858163,0.50077814
16941,2024-03-06 01:22:00,58.925,58.925,58.935,58.915,76044,1709659320,58.995,0.07000000000000028,0.0011879507848960593,False,65.34340825427441,53.05182838306746,89.9265679966883,-9.76399100867107,0.0021318250302131067,0.0006564189795723861,0.052357142857142644,-9479046,-9441432.024819218,-9607919.100451922,0.5743014
16957,2024-03-06 01:38:00,59.06,59.025,59.06,59.015,118528,1709660280,58.891,-0.13400000000000034,-0.00227022448115206,False,77.43338220749793,69.55733080635468,93.18548500978443,-9.820128809274848,0.002969613955877292,0.00032228454131715006,0.051714285714286996,-9365850,-9107261.028642915,-9238275.792541707,0.50077814
16958,2024-03-06 01:39:00,59.045,59.025,59.05,59.015,83472,1709660340,58.965,-0.05999999999999517,-0.0010165184243963604,False,76.36206581790715,70.01097980712484,89.06423783947179,-14.567766517189469,0.001807799720455311,-0.0005158287503886523,0.05028571428571534,-9449322,-9221281.352428611,-9246552.114402818,0.5743014
16959,2024-03-06 01:40:00,59.035,59.005,59.09,59.005,112176,1709660400,58.99,-0.015000000000000568,-0.0002542157444284479,False,75.16015031893559,70.35425784124556,84.77193527431567,-23.77897259972312,0.0007566752945794753,-0.0013455735571721965,0.04935714285714354,-9561498,-9334686.901619075,-9258902.933445845,0.5743014
16968,2024-03-06 01:49:00,59.155,59.105,59.165,59.105,100544,1709660940,58.707,-0.39799999999999613,-0.006733778868115999,False,66.8364089229451,69.43798763181154,61.6332515052122,66.80489962070186,0.0017095619598987463,0.0027168125721879276,0.06485714285714295,-9499302,-9451759.382189147,-9346233.752990084,0.53821695
16969,2024-03-06 01:50:00,59.101,59.055,59.125,59.055,110028,1709661000,58.745,-0.3100000000000023,-0.005249343832021036,False,65.04731499474873,69.14527612267402,56.85139273889817,47.68471823677609,0.0016660992571860575,0.0015791738517606793,0.06700000000000017,-9609330,-9504282.921459433,-9356551.252872827,0.53821695
16970,2024-03-06 01:51:00,59.055,59.055,59.065,59.045,99860,1709661060,58.745,-0.3100000000000023,-0.005249343832021036,False,63.377493995098796,68.76075731416901,52.610967356958355,29.892315067543663,0.0013862383476427789,0.0008265165285562218,0.06078571428571422,-9709190,-9572585.280972956,-9370380.223348403,0.5913993
16971,2024-03-06 01:52:00,59.081,58.995,59.081,58.995,131000,1709661120,58.734,-0.2609999999999957,-0.004424103737604808,False,60.752327728758814,68.226862008475,45.80325916932645,11.65140296995557,0.0007324858518187996,-0.0005750191398291593,0.06371428571428593,-9840190,-9661786.853981972,-9388804.13615827,0.5913993
16972,2024-03-06 01:53:00,59.02,58.992,59.02,58.985,66780,1709661180,58.685,-0.30699999999999505,-0.005204095470572197,False,58.248839213508155,67.56166048881055,39.62319666290338,-3.0016919239495223,-1.1166085211540685e-05,-0.0014984699592722217,0.06371428571428643,-9906970,-9743514.569321316,-9409124.366112849,0.5913993
16975,2024-03-06 01:56:00,59.095,59.175,59.176,59.095,75180,1709661360,58.655,-0.519999999999996,-0.008787494719053587,False,57.72251302771329,65.61340029876622,41.940738485607426,34.56548741698617,0.00033201759446925674,0.0016099651982052483,0.06564285714285793,-9655806,-9725253.576095207,-9446392.323984066,0.578834
16976,2024-03-06 01:57:00,59.18,59.185,59.195,59.18,111412,1709661420,58.665,-0.5200000000000031,-0.008786009968742133,False,58.8521232703102,65.16264849686915,46.23107281719231,52.43045926387401,0.0011632979074404934,0.0028258585333829664,0.06178571428571544,-9544394,-9664967.050730139,-9450235.526965084,0.52532876
16977,2024-03-06 01:58:00,59.155,59.11,59.155,59.105,113368,1709661480,58.741,-0.3689999999999998,-0.00624259854508543,False,58.57309283006727,64.72334478574903,46.27258891870375,56.33484303171976,0.0015778635913387563,0.002406994959135282,0.06378571428571586,-9657762,-9662565.367153427,-9458373.820025276,0.52532876
16978,2024-03-06 01:59:00,59.11,59.145,59.145,59.095,66512,1709661540,58.745,-0.4000000000000057,-0.0067630399864740155,False,58.934886641396155,64.33744757612551,48.12976477193743,56.42055285574625,0.0019261279661181348,0.0026226567156768916,0.059500000000001406,-9591250,-9638793.578102285,-9463584.65061252,0.5206971
16979,2024-03-06 02:00:00,59.125,59.035,59.125,59.035,151104,1709661600,58.735,-0.29999999999999716,-0.005081731176420719,False,57.317005309747444,63.86941809170031,44.212179745841695,38.242448110061744,0.0016320888138711285,0.0010440105093771153,0.06128571428571661,-9742354,-9673313.718734857,-9474516.781961048,0.578834
17054,2024-03-06 03:15:00,58.475,58.428,58.475,58.42,141152,1709666100,58.075,-0.35299999999999443,-0.006041623878962047,False,21.95806048742019,17.06079131653341,31.752598829193744,40.42691979867885,0.0008451273334338675,0.0009659696186920355,0.06514285714285808,-11971610,-11844978.772526806,-11500884.396794545,0.5706596
17056,2024-03-06 03:17:00,58.535,58.605,58.605,58.535,152176,1709666220,58.035,-0.5700000000000003,-0.009726132582544157,False,25.44930624498281,18.001642186673795,40.344634361600846,51.97983336274309,0.0019320242006477337,0.003571799832722727,0.07278571428571416,-11630650,-11759724.121123027,-11516596.187890697,0.51698244
17057,2024-03-06 03:18:00,58.585,58.515,58.585,58.515,121488,1709666280,58.035,-0.480000000000004,-0.008203024865419191,False,26.562603184022535,18.57237291983038,42.54306371240685,51.134836842907916,0.0024032900396074464,0.003345821717526872,0.07349999999999975,-11752138,-11757195.414082019,-11525833.121698905,0.51698244
17065,2024-03-06 03:26:00,58.491,58.515,58.52,58.491,49200,1709666760,58.035,-0.480000000000004,-0.008203024865419191,False,33.8900810909041,22.86897942995723,55.93228441279784,57.33561351138745,-4.809599547445472e-05,0.0009260685112848126,0.07449999999999944,-12056482,-12076902.274044354,-11688859.008747045,0.51698244
17066,2024-03-06 03:27:00,58.515,58.495,58.551,58.465,127496,1709666820,58.04,-0.4549999999999983,-0.0077784426019317605,False,36.17180515344286,23.755834478189605,61.00374650394937,61.37673071938789,0.000411704018470424,0.0013313040463601815,0.07707142857142811,-12183978,-12112594.182696236,-11708275.439776573,0.51698244
17067,2024-03-06 03:28:00,58.495,58.475,58.521,58.475,44144,1709666880,58.015,-0.46000000000000085,-0.00786660966224884,False,37.91494084852743,24.699774902878794,64.3452727398247,59.01404267595383,0.000693176050685301,0.0012561201151150548,0.07499999999999929,-12228122,-12151103.455130825,-11728661.579393178,0.51698244
17069,2024-03-06 03:30:00,58.445,58.451,58.46,58.445,82360,1709667000,58.06,-0.39099999999999824,-0.0066893637405689935,False,40.59656425349353,26.683068843237642,68.42355507400531,38.2288240288823,0.0008197784741778257,0.0007462775476021927,0.06885714285714226,-12529730,-12343149.313391479,-11787155.39105076,0.5706596
17070,2024-03-06 03:31:00,58.449,58.393,58.465,58.393,126112,1709667060,58.125,-0.2680000000000007,-0.004589591218125472,False,40.46017494577276,27.601542583406648,66.177439670505,19.827241643499548,0.0004023668922243851,-0.00043245627168249633,0.06685714285714285,-12655842,-12447380.208927654,-11821221.532578181,0.5706596
17958,2024-03-08 22:49:00,63.055,63.085,63.095,63.055,446770,1709909340,63.635,0.5499999999999972,0.008718395815169963,True,,,,83.01471836797195,0.007082645785683486,0.01147000834383644,0.16371428571428584,-5739083,-6421325.608635386,-7322671.577311231,0.52649474
17959,2024-03-08 22:50:00,63.105,63.045,63.11,62.985,345407,1709909400,63.575,0.5300000000000011,0.00840669363153305,True,,,,89.31602337774449,0.00884041308564755,0.012355947685575677,0.14942857142857133,-6084490,-6309047.072423591,-7274115.437024516,0.52649474
17960,2024-03-08 22:51:00,63.13,63.043,63.13,63.043,298202,1709909460,63.665,0.6219999999999999,0.009866281744206333,True,,,,89.26000117641391,0.010106184109029245,0.012637726155792636,0.14350000000000054,-6382692,-6333595.381615728,-7239157.655180417,0.52649474
